"","replication","l_seq","n_seq","motif","p.value","p.value.adj","criterion","nnoi","n.pos05","n.pos001","n.neg05","n.neg001","n.pos.adj05","n.pos.adj001","n.neg.adj05","n.neg.adj001"
"901",4,8,250,"4.2_1",4.81061040880082e-06,0.000812993159087338,"ig",25,1,0,44,7,0,0,7,4
"902",4,8,250,"4.3.4_0.0",6.39674902629395e-06,0.000864840468354941,"ig",1,0,0,45,7,0,0,7,4
"903",4,8,250,"1.2.2_2.0",9.69502300662839e-09,6.55383555248079e-06,"ig",1,0,0,45,7,0,0,7,4
"904",4,8,250,"2.3.4_0.2",2.84288451727714e-06,0.000640596644559782,"ig",1,0,0,45,7,0,0,7,4
"905",4,8,250,"1.4.2_2.2",6.91423615029052e-07,0.00023370118187982,"ig",1,0,0,45,7,0,0,7,4
"906",4,8,250,"4.2_1",4.81061040880082e-06,0.000812993159087338,"kl",25,1,0,44,7,0,0,7,4
"907",4,8,250,"4.3.4_0.0",6.39674902629395e-06,0.000864840468354941,"kl",1,0,0,45,7,0,0,7,4
"908",4,8,250,"1.2.2_2.0",9.69502300662839e-09,6.55383555248079e-06,"kl",1,0,0,45,7,0,0,7,4
"909",4,8,250,"2.3.4_0.2",2.84288451727714e-06,0.000640596644559782,"kl",1,0,0,45,7,0,0,7,4
"910",4,8,250,"1.4.2_2.2",6.91423615029052e-07,0.00023370118187982,"kl",1,0,0,45,7,0,0,7,4
"911",4,8,250,"4.2_1",4.81061040880082e-06,0.000812993159087338,"cs",25,1,0,44,7,0,0,7,4
"912",4,8,250,"4.3.4_0.0",6.39674902629395e-06,0.000864840468354941,"cs",1,0,0,45,7,0,0,7,4
"913",4,8,250,"1.2.2_2.0",9.69502300662839e-09,6.55383555248079e-06,"cs",1,0,0,45,7,0,0,7,4
"914",4,8,250,"2.3.4_0.2",2.84288451727714e-06,0.000640596644559782,"cs",1,0,0,45,7,0,0,7,4
"915",4,8,250,"1.4.2_2.2",6.91423615029052e-07,0.00023370118187982,"cs",1,0,0,45,7,0,0,7,4
"916",4,12,250,"4.2_1",3.91566823173169e-05,0.00441165287441771,"ig",25,3,1,26,6,0,0,5,2
"917",4,12,250,"4.3.4_0.0",0.021925336474142,0.617563644021668,"ig",1,0,0,29,8,0,0,6,2
"918",4,12,250,"1.2.2_2.0",2.52979954540322e-07,8.55072246346289e-05,"ig",1,0,0,29,7,0,0,5,1
"919",4,12,250,"2.3.4_0.2",5.64191241266461e-06,0.00127131093032043,"ig",1,0,0,29,7,0,0,5,2
"920",4,12,250,"1.4.2_2.2",2.52979954540322e-07,8.55072246346289e-05,"ig",1,0,0,29,7,0,0,5,1
"921",4,12,250,"4.2_1",3.91566823173169e-05,0.00441165287441771,"kl",25,3,1,26,6,0,0,5,2
"922",4,12,250,"4.3.4_0.0",0.021925336474142,0.617563644021668,"kl",1,0,0,29,8,0,0,6,2
"923",4,12,250,"1.2.2_2.0",2.52979954540322e-07,8.55072246346289e-05,"kl",1,0,0,29,7,0,0,5,1
"924",4,12,250,"2.3.4_0.2",5.64191241266461e-06,0.00127131093032043,"kl",1,0,0,29,7,0,0,5,2
"925",4,12,250,"1.4.2_2.2",2.52979954540322e-07,8.55072246346289e-05,"kl",1,0,0,29,7,0,0,5,1
"926",4,12,250,"4.2_1",3.91566823173169e-05,0.00441165287441771,"cs",25,3,1,26,6,0,0,5,2
"927",4,12,250,"4.3.4_0.0",0.021925336474142,0.617563644021668,"cs",1,0,0,29,8,0,0,6,2
"928",4,12,250,"1.2.2_2.0",2.52979954540322e-07,8.55072246346289e-05,"cs",1,0,0,29,7,0,0,5,1
"929",4,12,250,"2.3.4_0.2",5.64191241266461e-06,0.00127131093032043,"cs",1,0,0,29,7,0,0,5,2
"930",4,12,250,"1.4.2_2.2",2.52979954540322e-07,8.55072246346289e-05,"cs",1,0,0,29,7,0,0,5,1
"931",4,16,250,"4.2_1",0.358942246431605,1,"ig",25,1,0,41,4,0,0,3,0
"932",4,16,250,"4.3.4_0.0",0.112050091407268,1,"ig",1,0,0,42,4,0,0,3,0
"933",4,16,250,"1.2.2_2.0",6.59945978864762e-05,0.0148487845244571,"ig",1,0,0,41,3,0,0,2,0
"934",4,16,250,"2.3.4_0.2",0.0249013371887864,0.558695718552814,"ig",1,0,0,41,4,0,0,3,0
"935",4,16,250,"1.4.2_2.2",1.93702171302768e-05,0.00821897042908512,"ig",1,0,0,41,3,0,0,2,0
"936",4,16,250,"4.2_1",0.358942246431605,1,"kl",25,1,0,41,4,0,0,3,0
"937",4,16,250,"4.3.4_0.0",0.112050091407268,1,"kl",1,0,0,42,4,0,0,3,0
"938",4,16,250,"1.2.2_2.0",6.59945978864762e-05,0.0148487845244571,"kl",1,0,0,41,3,0,0,2,0
"939",4,16,250,"2.3.4_0.2",0.0249013371887864,0.558695718552814,"kl",1,0,0,41,4,0,0,3,0
"940",4,16,250,"1.4.2_2.2",1.93702171302768e-05,0.00821897042908512,"kl",1,0,0,41,3,0,0,2,0
"941",4,16,250,"4.2_1",0.358942246431605,1,"cs",25,1,0,41,4,0,0,3,0
"942",4,16,250,"4.3.4_0.0",0.112050091407268,1,"cs",1,0,0,42,4,0,0,3,0
